,file_name,game_id,fen
16,G000_IMG016.jpg,0,r2qk2r/pp1n1pp1/2pbpn1p/3p1b2/1PP5/P1N1PN2/1B1PBPPP/R2QK2R
17,G000_IMG017.jpg,0,r2qk2r/pp1n1pp1/2pbpn1p/3p1b2/1PP5/P1N1PN2/1B1PBPPP/R2Q1RK1
18,G000_IMG018.jpg,0,r2q1rk1/pp1n1pp1/2pbpn1p/3p1b2/1PP5/P1N1PN2/1B1PBPPP/R2Q1RK1
19,G000_IMG019.jpg,0,r2q1rk1/pp1n1pp1/2pbpn1p/3p1b2/1PPP4/P1N1PN2/1B2BPPP/R2Q1RK1
20,G000_IMG020.jpg,0,r2q1rk1/1p1n1pp1/p1pbpn1p/3p1b2/1PPP4/P1N1PN2/1B2BPPP/R2Q1RK1
21,G000_IMG021.jpg,0,r2q1rk1/1p1n1pp1/p1pbpn1p/3p1b2/1PPP4/P1NBPN2/1B3PPP/R2Q1RK1
22,G000_IMG022.jpg,0,r4rk1/1p1nqpp1/p1pbpn1p/3p1b2/1PPP4/P1NBPN2/1B3PPP/R2Q1RK1
23,G000_IMG023.jpg,0,r4rk1/1p1nqpp1/p1pbpn1p/3P1b2/1P1P4/P1NBPN2/1B3PPP/R2Q1RK1
24,G000_IMG024.jpg,0,r4rk1/1p1nqpp1/p1pbpn1p/3P4/1P1P4/P1NbPN2/1B3PPP/R2Q1RK1
25,G000_IMG025.jpg,0,r4rk1/1p1nqpp1/p1pbpn1p/3P4/1P1P4/P1NQPN2/1B3PPP/R4RK1
26,G000_IMG026.jpg,0,r4rk1/1p1nqpp1/p1pb1n1p/3p4/1P1P4/P1NQPN2/1B3PPP/R4RK1
27,G000_IMG027.jpg,0,r4rk1/1p1nqpp1/p1pb1n1p/3p4/1P1P4/P1NQP3/1B1N1PPP/R4RK1
28,G000_IMG028.jpg,0,r3r1k1/1p1nqpp1/p1pb1n1p/3p4/1P1P4/P1NQP3/1B1N1PPP/R4RK1
29,G000_IMG029.jpg,0,r3r1k1/1p1nqpp1/p1pb1n1p/3p4/1P1P4/P1NQP3/1B1N1PPP/R3R1K1
30,G000_IMG030.jpg,0,r3r1k1/1p1nqpp1/p1p2n1p/3p4/1P1P4/P1NQP3/1B1N1PPb/R3R1K1
31,G000_IMG031.jpg,0,r3r1k1/1p1nqpp1/p1p2n1p/3p4/1P1P4/P1NQP3/1B1N1PPK/R3R3
32,G000_IMG032.jpg,0,r3r1k1/1p1nqpp1/p1p4p/3p4/1P1P2n1/P1NQP3/1B1N1PPK/R3R3
33,G000_IMG033.jpg,0,r3r1k1/1p1nqpp1/p1p4p/3p4/1P1P2n1/P1NQP1K1/1B1N1PP1/R3R3
34,G000_IMG034.jpg,0,r3r1k1/1p1n1pp1/p1p4p/3p2q1/1P1P2n1/P1NQP1K1/1B1N1PP1/R3R3
35,G000_IMG035.jpg,0,r3r1k1/1p1n1pp1/p1p4p/3p2q1/1P1P1Pn1/P1NQP1K1/1B1N2P1/R3R3
36,G000_IMG036.jpg,0,r3r1k1/1p1n1pp1/p1p4p/3pn1q1/1P1P1P2/P1NQP1K1/1B1N2P1/R3R3
37,G000_IMG037.jpg,0,r3r1k1/1p1n1pp1/p1p4p/3pn1P1/1P1P4/P1NQP1K1/1B1N2P1/R3R3
38,G000_IMG038.jpg,0,r3r1k1/1p1n1pp1/p1p4p/3p2P1/1P1P4/P1NnP1K1/1B1N2P1/R3R3
39,G000_IMG039.jpg,0,r3r1k1/1p1n1pp1/p1p4p/3p2P1/NP1P4/P2nP1K1/1B1N2P1/R3R3
40,G000_IMG040.jpg,0,r3r1k1/3n1pp1/p1p4p/1p1p2P1/NP1P4/P2nP1K1/1B1N2P1/R3R3
41,G000_IMG041.jpg,0,r3r1k1/3n1pp1/p1p4p/1pNp2P1/1P1P4/P2nP1K1/1B1N2P1/R3R3
42,G000_IMG042.jpg,0,r3r1k1/5pp1/p1p4p/1pnp2P1/1P1P4/P2nP1K1/1B1N2P1/R3R3
43,G000_IMG043.jpg,0,r3r1k1/5pp1/p1p4p/1pPp2P1/1P6/P2nP1K1/1B1N2P1/R3R3
44,G000_IMG044.jpg,0,r3r1k1/5pp1/p1p4p/1pPp2P1/1P6/P3P1K1/1n1N2P1/R3R3
45,G000_IMG045.jpg,0,r3r1k1/5pp1/p1p4P/1pPp4/1P6/P3P1K1/1n1N2P1/R3R3
46,G000_IMG046.jpg,0,r3r1k1/5p2/p1p4p/1pPp4/1P6/P3P1K1/1n1N2P1/R3R3
47,G000_IMG047.jpg,0,r3r1k1/5p2/p1p4p/1pPp4/1P6/P3PNK1/1n4P1/R3R3
48,G000_IMG048.jpg,0,r5k1/5p2/p1p1r2p/1pPp4/1P6/P3PNK1/1n4P1/R3R3
49,G000_IMG049.jpg,0,r5k1/5p2/p1p1r2p/1pPp4/1P1N4/P3P1K1/1n4P1/R3R3
50,G000_IMG050.jpg,0,r5k1/5p2/p1p3rp/1pPp4/1P1N4/P3P1K1/1n4P1/R3R3
51,G000_IMG051.jpg,0,r5k1/5p2/p1p3rp/1pPp4/1P1N4/P3P3/1n4PK/R3R3
52,G000_IMG052.jpg,0,4r1k1/5p2/p1p3rp/1pPp4/1P1N4/P3P3/1n4PK/R3R3
53,G000_IMG053.jpg,0,4r1k1/5p2/p1p3rp/1pPp4/1P1N4/P3P3/1n2R1PK/R7
54,G000_IMG054.jpg,0,4r1k1/5p2/p1p3rp/1pPp4/1PnN4/P3P3/4R1PK/R7
55,G000_IMG055.jpg,0,4r1k1/5p2/p1p3rp/1pPp4/PPnN4/4P3/4R1PK/R7
56,G000_IMG056.jpg,0,6k1/5p2/p1p3rp/1pPp4/PPnNr3/4P3/4R1PK/R7
57,G000_IMG057.jpg,0,6k1/5p2/p1p3rp/1PPp4/1PnNr3/4P3/4R1PK/R7
58,G000_IMG058.jpg,0,6k1/5p2/2p3rp/1pPp4/1PnNr3/4P3/4R1PK/R7
59,G000_IMG059.jpg,0,6k1/5p2/2p3rp/1pPp4/1Pn1r3/4P3/2N1R1PK/R7
60,G000_IMG060.jpg,0,6k1/5p2/2p3rp/1pP5/1Pnpr3/4P3/2N1R1PK/R7
61,G000_IMG061.jpg,0,6k1/5p2/2p3rp/1pP5/1PnNr3/4P3/4R1PK/R7
62,G000_IMG062.jpg,0,6k1/5p2/2p3rp/1pP5/1P1Nr3/4n3/4R1PK/R7
63,G000_IMG063.jpg,0,6k1/5p2/2p3rp/1pP5/1P1Nr3/4n3/3R2PK/R7
64,G000_IMG064.jpg,0,6k1/5p2/2p3rp/1pP5/1PnNr3/8/3R2PK/R7
65,G000_IMG065.jpg,0,6k1/5p2/2p3rp/1pP5/1PnNr3/8/6PK/R2R4
66,G000_IMG066.jpg,0,6k1/5p2/2p3rp/1pP5/1P1Nr3/4n3/6PK/R2R4
67,G000_IMG067.jpg,0,6k1/5p2/2p3rp/1pP5/1P1Nr3/4n3/3R2PK/R7
68,G000_IMG068.jpg,0,6k1/5p2/2p3rp/1pP5/1P1Nr1n1/8/3R2PK/R7
69,G000_IMG069.jpg,0,6k1/5p2/2p3rp/1pP5/1P1Nr1n1/8/3R2P1/R5K1
70,G000_IMG070.jpg,0,6k1/5p2/2p3r1/1pP4p/1P1Nr1n1/8/3R2P1/R5K1
71,G000_IMG071.jpg,0,6k1/5p2/2p3r1/1pP2N1p/1P2r1n1/8/3R2P1/R5K1
72,G000_IMG072.jpg,0,6k1/5p2/2p2r2/1pP2N1p/1P2r1n1/8/3R2P1/R5K1
73,G000_IMG073.jpg,0,6k1/5p2/2p2r2/1pP4p/1P2r1n1/6N1/3R2P1/R5K1
74,G000_IMG074.jpg,0,6k1/5p2/2p2r2/1pP4p/1r4n1/6N1/3R2P1/R5K1
75,G000_IMG075.jpg,0,6k1/5p2/2p2r2/1pP4N/1r4n1/8/3R2P1/R5K1
76,G000_IMG076.jpg,0,6k1/5p2/2p5/1pP2r1N/1r4n1/8/3R2P1/R5K1
77,G000_IMG077.jpg,0,6k1/5p2/2p5/1pP2r2/1r4n1/6N1/3R2P1/R5K1
78,G000_IMG078.jpg,0,6k1/5p2/2p5/1pr5/1r4n1/6N1/3R2P1/R5K1
79,G000_IMG079.jpg,0,6k1/5p2/2p5/1pr5/1r4n1/6N1/3R2P1/5RK1
80,G000_IMG080.jpg,0,6k1/5p2/2p5/1p1r4/1r4n1/6N1/3R2P1/5RK1
81,G000_IMG081.jpg,0,6k1/5p2/2p5/1p1R4/1r4n1/6N1/6P1/5RK1
82,G000_IMG082.jpg,0,6k1/5p2/8/1p1p4/1r4n1/6N1/6P1/5RK1
83,G000_IMG083.jpg,0,6k1/5p2/8/1p1p1N2/1r4n1/8/6P1/5RK1
84,G000_IMG084.jpg,0,6k1/5p2/8/1p3N2/1r1p2n1/8/6P1/5RK1
85,G000_IMG085.jpg,0,6k1/5p2/8/1p3N2/1r1p2n1/8/6P1/4R1K1
86,G000_IMG086.jpg,0,6k1/5p2/8/1p3N2/1r4n1/3p4/6P1/4R1K1
87,G000_IMG087.jpg,0,6k1/5p2/8/1p3N2/1r4n1/3p4/6P1/3R2K1
88,G000_IMG088.jpg,0,6k1/5p2/8/1p3N2/6n1/3p4/1r4P1/3R2K1
89,G000_IMG089.jpg,0,6k1/5p2/3N4/1p6/6n1/3p4/1r4P1/3R2K1
90,G000_IMG090.jpg,0,6k1/5p2/3N4/8/1p4n1/3p4/1r4P1/3R2K1
91,G000_IMG091.jpg,0,6k1/5p2/8/8/1pN3n1/3p4/1r4P1/3R2K1
92,G000_IMG092.jpg,0,6k1/5p2/8/8/1pN3n1/3p4/2r3P1/3R2K1
93,G000_IMG093.jpg,0,6k1/5p2/8/8/1p4n1/3p4/2rN2P1/3R2K1
94,G000_IMG094.jpg,0,6k1/5p2/8/8/1p6/3pn3/2rN2P1/3R2K1
95,G000_IMG095.jpg,0,6k1/5p2/8/8/1p6/3pn3/2rN2P1/4R1K1
96,G000_IMG096.jpg,0,6k1/5p2/8/8/1p6/3pn3/3r2P1/4R1K1
97,G000_IMG097.jpg,0,6k1/5p2/8/8/1p6/3pR3/3r2P1/6K1
98,G000_IMG098.jpg,0,6k1/5p2/8/8/8/1p1pR3/3r2P1/6K1
99,G000_IMG099.jpg,0,4R1k1/5p2/8/8/8/1p1p4/3r2P1/6K1
100,G000_IMG100.jpg,0,4R3/5pk1/8/8/8/1p1p4/3r2P1/6K1
101,G000_IMG101.jpg,0,R7/5pk1/8/8/8/1p1p4/3r2P1/6K1
102,G000_IMG102.jpg,0,R7/5pk1/8/8/8/3p4/1p1r2P1/6K1
792,G006_IMG000.jpg,6,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR
793,G006_IMG001.jpg,6,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R
794,G006_IMG002.jpg,6,rnbqkbnr/pppppp1p/6p1/8/8/5N2/PPPPPPPP/RNBQKB1R
795,G006_IMG003.jpg,6,rnbqkbnr/pppppp1p/6p1/8/3P4/5N2/PPP1PPPP/RNBQKB1R
796,G006_IMG004.jpg,6,rnbqk1nr/ppppppbp/6p1/8/3P4/5N2/PPP1PPPP/RNBQKB1R
797,G006_IMG005.jpg,6,rnbqk1nr/ppppppbp/6p1/8/3P4/5NP1/PPP1PP1P/RNBQKB1R
798,G006_IMG006.jpg,6,rnbqk1nr/ppp1ppbp/6p1/3p4/3P4/5NP1/PPP1PP1P/RNBQKB1R
799,G006_IMG007.jpg,6,rnbqk1nr/ppp1ppbp/6p1/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R
800,G006_IMG008.jpg,6,rnbqk1nr/pp2ppbp/2p3p1/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R
801,G006_IMG009.jpg,6,rnbqk1nr/pp2ppbp/2p3p1/3p4/2PP4/5NP1/PP1NPP1P/R1BQKB1R
802,G006_IMG010.jpg,6,rnbqk2r/pp2ppbp/2p2np1/3p4/2PP4/5NP1/PP1NPP1P/R1BQKB1R
803,G006_IMG011.jpg,6,rnbqk2r/pp2ppbp/2p2np1/3p4/2PP4/5NP1/PP1NPPBP/R1BQK2R
804,G006_IMG012.jpg,6,rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/5NP1/PP1NPPBP/R1BQK2R
805,G006_IMG013.jpg,6,rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/5NP1/PP1NPPBP/R1BQ1RK1
806,G006_IMG014.jpg,6,rn1q1rk1/pp2ppbp/2p2np1/3p1b2/2PP4/5NP1/PP1NPPBP/R1BQ1RK1
807,G006_IMG015.jpg,6,rn1q1rk1/pp2ppbp/2p2np1/3p1b2/2PP4/1P3NP1/P2NPPBP/R1BQ1RK1
808,G006_IMG016.jpg,6,rn1q1rk1/pp2ppbp/2p3p1/3p1b2/2PPn3/1P3NP1/P2NPPBP/R1BQ1RK1
809,G006_IMG017.jpg,6,rn1q1rk1/pp2ppbp/2p3p1/3p1b2/2PPn3/1P3NP1/PB1NPPBP/R2Q1RK1
810,G006_IMG018.jpg,6,rn1q1rk1/1p2ppbp/2p3p1/p2p1b2/2PPn3/1P3NP1/PB1NPPBP/R2Q1RK1
811,G006_IMG019.jpg,6,rn1q1rk1/1p2ppbp/2p3p1/p2p1b2/2PPn3/PP3NP1/1B1NPPBP/R2Q1RK1
812,G006_IMG020.jpg,6,r2q1rk1/1p1nppbp/2p3p1/p2p1b2/2PPn3/PP3NP1/1B1NPPBP/R2Q1RK1
813,G006_IMG021.jpg,6,r2q1rk1/1p1nppbp/2p3p1/p2p1b2/2PPn3/PP3NPP/1B1NPPB1/R2Q1RK1
814,G006_IMG022.jpg,6,r2q1rk1/1p1nppb1/2p3pp/p2p1b2/2PPn3/PP3NPP/1B1NPPB1/R2Q1RK1
815,G006_IMG023.jpg,6,r2q1rk1/1p1nppb1/2p3pp/p2p1b2/2PPn1P1/PP3N1P/1B1NPPB1/R2Q1RK1
816,G006_IMG024.jpg,6,r2q1rk1/1p1nppb1/2p3pp/p2p1b2/2PP2P1/PP3N1P/1B1nPPB1/R2Q1RK1
817,G006_IMG025.jpg,6,r2q1rk1/1p1nppb1/2p3pp/p2p1b2/2PP2P1/PP5P/1B1NPPB1/R2Q1RK1
818,G006_IMG026.jpg,6,r2q1rk1/1p1nppb1/2p1b1pp/p2p4/2PP2P1/PP5P/1B1NPPB1/R2Q1RK1
819,G006_IMG027.jpg,6,r2q1rk1/1p1nppb1/2p1b1pp/p2p4/2PP1PP1/PP5P/1B1NP1B1/R2Q1RK1
820,G006_IMG028.jpg,6,r2q1rk1/1p2ppb1/2p1bnpp/p2p4/2PP1PP1/PP5P/1B1NP1B1/R2Q1RK1
821,G006_IMG029.jpg,6,r2q1rk1/1p2ppb1/2p1bnpp/p2p4/2PP1PP1/PP5P/1BQNP1B1/R4RK1
822,G006_IMG030.jpg,6,r2q1rk1/1p2ppb1/2p1bnpp/p7/2pP1PP1/PP5P/1BQNP1B1/R4RK1
823,G006_IMG031.jpg,6,r2q1rk1/1p2ppb1/2p1bnpp/p7/2PP1PP1/P6P/1BQNP1B1/R4RK1
824,G006_IMG032.jpg,6,r2q1rk1/1p2ppb1/4bnpp/p1p5/2PP1PP1/P6P/1BQNP1B1/R4RK1
825,G006_IMG033.jpg,6,r2q1rk1/1p2ppb1/4bnpp/p1pP4/2P2PP1/P6P/1BQNP1B1/R4RK1
826,G006_IMG034.jpg,6,r1bq1rk1/1p2ppb1/5npp/p1pP4/2P2PP1/P6P/1BQNP1B1/R4RK1
827,G006_IMG035.jpg,6,r1bq1rk1/1p2ppb1/5npp/p1pP4/2P1PPP1/P6P/1BQN2B1/R4RK1
828,G006_IMG036.jpg,6,r1bqnrk1/1p2ppb1/6pp/p1pP4/2P1PPP1/P6P/1BQN2B1/R4RK1
829,G006_IMG037.jpg,6,r1bqnrk1/1p2ppB1/6pp/p1pP4/2P1PPP1/P6P/2QN2B1/R4RK1
830,G006_IMG038.jpg,6,r1bq1rk1/1p2ppn1/6pp/p1pP4/2P1PPP1/P6P/2QN2B1/R4RK1
831,G006_IMG039.jpg,6,r1bq1rk1/1p2ppn1/6pp/p1pP4/2P1PPP1/P4N1P/2Q3B1/R4RK1
832,G006_IMG040.jpg,6,r1bq1rk1/1p3pn1/4p1pp/p1pP4/2P1PPP1/P4N1P/2Q3B1/R4RK1
833,G006_IMG041.jpg,6,r1bq1rk1/1p3pn1/4p1pp/p1pP4/2P1PPP1/P4N1P/2Q3B1/3R1RK1
834,G006_IMG042.jpg,6,r1bq1rk1/1p3pn1/6pp/p1pp4/2P1PPP1/P4N1P/2Q3B1/3R1RK1
835,G006_IMG043.jpg,6,r1bq1rk1/1p3pn1/6pp/p1pP4/4PPP1/P4N1P/2Q3B1/3R1RK1
836,G006_IMG044.jpg,6,r1bq1rk1/5pn1/1p4pp/p1pP4/4PPP1/P4N1P/2Q3B1/3R1RK1
837,G006_IMG045.jpg,6,r1bq1rk1/5pn1/1p4pp/p1pPN3/4PPP1/P6P/2Q3B1/3R1RK1
838,G006_IMG046.jpg,6,r2q1rk1/5pn1/bp4pp/p1pPN3/4PPP1/P6P/2Q3B1/3R1RK1
839,G006_IMG047.jpg,6,r2q1rk1/5pn1/bpN3pp/p1pP4/4PPP1/P6P/2Q3B1/3R1RK1
840,G006_IMG048.jpg,6,r4rk1/5pn1/bpN3pp/p1pP4/4PPPq/P6P/2Q3B1/3R1RK1
841,G006_IMG049.jpg,6,r4rk1/5pn1/bpN3pp/p1pP4/4PPPq/P6P/5QB1/3R1RK1
842,G006_IMG050.jpg,6,r4rk1/5pn1/bpN3pp/p1pP4/4PPP1/P6P/5qB1/3R1RK1
843,G006_IMG051.jpg,6,r4rk1/5pn1/bpN3pp/p1pP4/4PPP1/P6P/5RB1/3R2K1
844,G006_IMG052.jpg,6,r4rk1/5pn1/1pN3pp/pbpP4/4PPP1/P6P/5RB1/3R2K1
845,G006_IMG053.jpg,6,r4rk1/4Npn1/1p4pp/pbpP4/4PPP1/P6P/5RB1/3R2K1
846,G006_IMG054.jpg,6,r4r2/4Npnk/1p4pp/pbpP4/4PPP1/P6P/5RB1/3R2K1
847,G006_IMG055.jpg,6,r4r2/4Npnk/1p4pp/pbpP4/4PPP1/P6P/5RB1/1R4K1
848,G006_IMG056.jpg,6,r4r2/4Npnk/1p4pp/p1pP4/4PPP1/P2b3P/5RB1/1R4K1
849,G006_IMG057.jpg,6,r4r2/4Npnk/1R4pp/p1pP4/4PPP1/P2b3P/5RB1/6K1
850,G006_IMG058.jpg,6,r3r3/4Npnk/1R4pp/p1pP4/4PPP1/P2b3P/5RB1/6K1
851,G006_IMG059.jpg,6,r3r3/4Npnk/1R1P2pp/p1p5/4PPP1/P2b3P/5RB1/6K1
852,G006_IMG060.jpg,6,3rr3/4Npnk/1R1P2pp/p1p5/4PPP1/P2b3P/5RB1/6K1
853,G006_IMG061.jpg,6,3rr3/4Npnk/1R1P2pp/p1p1P3/5PP1/P2b3P/5RB1/6K1
854,G006_IMG062.jpg,6,3rr3/4Npnk/1R1P2pp/p3P3/2p2PP1/P2b3P/5RB1/6K1
855,G006_IMG063.jpg,6,3rr3/4Npnk/2RP2pp/p3P3/2p2PP1/P2b3P/5RB1/6K1
856,G006_IMG064.jpg,6,3rr3/4Np1k/2RPn1pp/p3P3/2p2PP1/P2b3P/5RB1/6K1
857,G006_IMG065.jpg,6,3rr3/4Np1k/2RPn1pp/p2BP3/2p2PP1/P2b3P/5R2/6K1
858,G006_IMG066.jpg,6,3rr3/4Np1k/2RP2pp/p2BP3/2pn1PP1/P2b3P/5R2/6K1
859,G006_IMG067.jpg,6,3rr3/2R1Np1k/3P2pp/p2BP3/2pn1PP1/P2b3P/5R2/6K1
860,G006_IMG068.jpg,6,3r1r2/2R1Np1k/3P2pp/p2BP3/2pn1PP1/P2b3P/5R2/6K1
861,G006_IMG069.jpg,6,3r1r2/2R1Np1k/3P2pp/p3P3/2Bn1PP1/P2b3P/5R2/6K1
862,G006_IMG070.jpg,6,3r1r2/2R1Np1k/3P2pp/p3P3/2bn1PP1/P6P/5R2/6K1
863,G006_IMG071.jpg,6,3r1r2/4Np1k/3P2pp/p3P3/2Rn1PP1/P6P/5R2/6K1
864,G006_IMG072.jpg,6,3r1r2/4Np1k/3P2pp/pn2P3/2R2PP1/P6P/5R2/6K1
865,G006_IMG073.jpg,6,3r1r2/4Np1k/3P2pp/pn2P3/P1R2PP1/7P/5R2/6K1
866,G006_IMG074.jpg,6,3r1r2/4Np1k/3n2pp/p3P3/P1R2PP1/7P/5R2/6K1
867,G006_IMG075.jpg,6,3r1r2/4Np1k/3P2pp/p7/P1R2PP1/7P/5R2/6K1
868,G006_IMG076.jpg,6,5r2/4Np1k/3r2pp/p7/P1R2PP1/7P/5R2/6K1
869,G006_IMG077.jpg,6,5r2/4Np1k/3r2pp/p4P2/P1R3P1/7P/5R2/6K1
870,G006_IMG078.jpg,6,5r2/4Np1k/3r3p/p4Pp1/P1R3P1/7P/5R2/6K1
871,G006_IMG079.jpg,6,5r2/5p1k/2Nr3p/p4Pp1/P1R3P1/7P/5R2/6K1
872,G006_IMG080.jpg,6,2r5/5p1k/2Nr3p/p4Pp1/P1R3P1/7P/5R2/6K1
873,G006_IMG081.jpg,6,2r5/5p1k/3r3p/p3NPp1/P1R3P1/7P/5R2/6K1
874,G006_IMG082.jpg,6,8/5p1k/3r3p/p3NPp1/P1r3P1/7P/5R2/6K1
875,G006_IMG083.jpg,6,8/5p1k/3r3p/p4Pp1/P1N3P1/7P/5R2/6K1
876,G006_IMG084.jpg,6,8/5p1k/7p/p4Pp1/P1Nr2P1/7P/5R2/6K1
877,G006_IMG085.jpg,6,8/5p1k/7p/N4Pp1/P2r2P1/7P/5R2/6K1
878,G006_IMG086.jpg,6,8/5p1k/7p/N4Pp1/r5P1/7P/5R2/6K1
879,G006_IMG087.jpg,6,8/5p1k/2N4p/5Pp1/r5P1/7P/5R2/6K1
880,G006_IMG088.jpg,6,8/5p1k/2N4p/5Pp1/6P1/r6P/5R2/6K1
881,G006_IMG089.jpg,6,8/5p1k/2N4p/5Pp1/6P1/r6P/5RK1/8
882,G006_IMG090.jpg,6,8/5p1k/2N5/5Ppp/6P1/r6P/5RK1/8
883,G006_IMG091.jpg,6,8/5p1k/8/4NPpp/6P1/r6P/5RK1/8
884,G006_IMG092.jpg,6,8/5p1k/8/4NPp1/6p1/r6P/5RK1/8
885,G006_IMG093.jpg,6,8/5p1k/8/4NPp1/6P1/r7/5RK1/8
886,G006_IMG094.jpg,6,8/5p1k/8/4NPp1/r5P1/8/5RK1/8
887,G006_IMG095.jpg,6,8/5p1k/8/4NPp1/r5P1/6K1/5R2/8
888,G006_IMG096.jpg,6,8/5p1k/8/4NPp1/6P1/r5K1/5R2/8
889,G006_IMG097.jpg,6,8/5p1k/8/4NPp1/6P1/r4RK1/8/8
890,G006_IMG098.jpg,6,8/r4p1k/8/4NPp1/6P1/5RK1/8/8
891,G006_IMG099.jpg,6,8/r4p1k/8/4NPp1/6P1/3R2K1/8/8
892,G006_IMG100.jpg,6,8/r4pk1/8/4NPp1/6P1/3R2K1/8/8
893,G006_IMG101.jpg,6,8/r2R1pk1/8/4NPp1/6P1/6K1/8/8
894,G006_IMG102.jpg,6,8/3R1pk1/8/4NPp1/6P1/r5K1/8/8
895,G006_IMG103.jpg,6,8/3R1pk1/8/4NPp1/6P1/r7/5K2/8
896,G006_IMG104.jpg,6,8/3R1p2/5k2/4NPp1/6P1/r7/5K2/8
897,G006_IMG105.jpg,6,8/3R1N2/5k2/5Pp1/6P1/r7/5K2/8
898,G006_IMG106.jpg,6,8/3R1N2/5k2/5Pp1/6P1/8/r4K2/8
899,G006_IMG107.jpg,6,8/3R1N2/5k2/5Pp1/6P1/8/r7/4K3
900,G006_IMG108.jpg,6,8/3R1N2/5k2/5Pp1/6P1/r7/8/4K3
901,G006_IMG109.jpg,6,8/3R4/5k1N/5Pp1/6P1/r7/8/4K3
902,G006_IMG110.jpg,6,8/3R4/5k1N/5Pp1/6P1/7r/8/4K3
903,G006_IMG111.jpg,6,8/8/3R1k1N/5Pp1/6P1/7r/8/4K3
904,G006_IMG112.jpg,6,8/8/3R3N/4kPp1/6P1/7r/8/4K3
905,G006_IMG113.jpg,6,8/8/6RN/4kPp1/6P1/7r/8/4K3
906,G006_IMG114.jpg,6,8/8/6RN/5Pp1/5kP1/7r/8/4K3
907,G006_IMG115.jpg,6,8/8/5PRN/6p1/5kP1/7r/8/4K3
908,G006_IMG116.jpg,6,8/8/5PRN/6p1/5kP1/5r2/8/4K3
909,G006_IMG117.jpg,6,8/5P2/6RN/6p1/5kP1/5r2/8/4K3
910,G006_IMG118.jpg,6,8/5P2/6RN/6p1/6P1/5rk1/8/4K3
911,G006_IMG119.jpg,6,8/5P2/6R1/5Np1/6P1/5rk1/8/4K3
2383,G019_IMG000.jpg,19,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR
2384,G019_IMG001.jpg,19,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR
2385,G019_IMG002.jpg,19,rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR
2386,G019_IMG003.jpg,19,rnbqkb1r/pppppppp/5n2/8/2P5/2N5/PP1PPPPP/R1BQKBNR
2387,G019_IMG004.jpg,19,rnbqkb1r/pppp1ppp/4pn2/8/2P5/2N5/PP1PPPPP/R1BQKBNR
